     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  85 08:10:35       12.843660       0.0495       0.0000       0.0101      11.2335
Sella  86 08:10:37       12.834820       0.0494       0.0000       0.0101      11.0562
Sella  87 08:10:38       12.826135       0.0494       0.0000       0.0101      10.8788
Sella  88 08:10:40       12.817604       0.0494       0.0000       0.0101      10.7016
Sella  89 08:10:41       12.809226       0.0494       0.0000       0.0101      10.5247
Sella  90 08:10:42       12.801002       0.0493       0.0000       0.0101      10.3487
Sella  91 08:10:44       12.792928       0.0493       0.0000       0.0101      10.1735
Sella  92 08:10:45       12.785005       0.0493       0.0000       0.0101       9.9996
Sella  93 08:10:46       12.777229       0.0492       0.0000       0.0101       9.8272
Sella  94 08:10:47       12.769601       0.0492       0.0000       0.0101       9.6564
Sella  95 08:10:49       12.762117       0.0491       0.0000       0.0101       9.4877
Sella  96 08:10:50       12.754775       0.0491       0.0000       0.0101       9.3210
Sella  97 08:10:51       12.747573       0.0491       0.0000       0.0101       9.1567
Sella  98 08:10:52       12.740509       0.0490       0.0000       0.0101       8.9948
Sella  99 08:10:54       12.733580       0.0490       0.0000       0.0101       8.8357
Sella 100 08:10:55       12.726784       0.0489       0.0000       0.0101       8.6795
