     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  27 10:25:15        6.881095       0.0667       0.0000       0.0113      -3.7270
Sella  28 10:25:16        6.885682       0.0651       0.0000       0.0101      -3.7543
Sella  29 10:25:18        6.889771       0.0638       0.0000       0.0091      -3.8000
Sella  30 10:25:19        6.893431       0.0625       0.0000       0.0082      -3.8562
Sella  31 10:25:21        6.896716       0.0614       0.0000       0.0074      -3.9172
Sella  32 10:25:22        6.899668       0.0604       0.0000       0.0067      -3.9795
Sella  33 10:25:24        6.902323       0.0594       0.0000       0.0060      -4.0411
Sella  34 10:25:25        6.904713       0.0586       0.0000       0.0054      -4.1007
Sella  35 10:25:27        6.906864       0.0578       0.0000       0.0049      -4.1576
Sella  36 10:25:28        6.908801       0.0571       0.0000       0.0044      -4.2114
Sella  37 10:25:30        6.910546       0.0565       0.0000       0.0039      -4.2619
Sella  38 10:25:31        6.912117       0.0559       0.0000       0.0035      -4.3093
Sella  39 10:25:32        6.913533       0.0554       0.0000       0.0032      -4.3533
Sella  40 10:25:34        6.914807       0.0549       0.0000       0.0029      -4.3942
Sella  41 10:25:35        6.915955       0.0545       0.0000       0.0026      -4.4320
Sella  42 10:25:37        6.916989       0.0541       0.0000       0.0023      -4.4670
Sella  43 10:25:38        6.917920       0.0537       0.0000       0.0021      -4.4992
Sella  44 10:25:40        6.918759       0.0534       0.0000       0.0019      -4.5287
Sella  45 10:25:41        6.919514       0.0531       0.0000       0.0017      -4.5558
Sella  46 10:25:43        6.920194       0.0529       0.0000       0.0015      -4.5805
Sella  47 10:25:44        6.920807       0.0526       0.0000       0.0014      -4.6032
Sella  48 10:25:45        6.921358       0.0524       0.0000       0.0012      -4.6238
Sella  49 10:25:47        6.921855       0.0522       0.0000       0.0011      -4.6426
Sella  50 10:25:48        6.922302       0.0521       0.0000       0.0010      -4.6597
Sella  51 10:25:50        6.922704       0.0519       0.0000       0.0009      -4.6753
Sella  52 10:25:51        6.923067       0.0518       0.0000       0.0008      -4.6894
Sella  53 10:25:52        6.923393       0.0516       0.0000       0.0007      -4.7022
Sella  54 10:25:54        6.923687       0.0515       0.0000       0.0007      -4.7138
Sella  55 10:25:55        6.923951       0.0514       0.0000       0.0006      -4.7244
Sella  56 10:25:56        6.924189       0.0513       0.0000       0.0005      -4.7338
Sella  57 10:25:58        6.924404       0.0513       0.0000       0.0005      -4.7425
Sella  58 10:25:59        6.924597       0.0512       0.0000       0.0004      -4.7503
Sella  59 10:26:01        6.924770       0.0511       0.0000       0.0004      -4.7573
Sella  60 10:26:02        6.924927       0.0511       0.0000       0.0003      -4.7637
Sella  61 10:26:03        6.925067       0.0510       0.0000       0.0003      -4.7695
Sella  62 10:26:05        6.925194       0.0510       0.0000       0.0003      -4.7746
Sella  63 10:26:06        6.925308       0.0509       0.0000       0.0003      -4.7793
Sella  64 10:26:08        6.925411       0.0509       0.0000       0.0002      -4.7835
Sella  65 10:26:09        6.925503       0.0508       0.0000       0.0002      -4.7874
Sella  66 10:26:10        6.925586       0.0508       0.0000       0.0002      -4.7908
Sella  67 10:26:12        6.925661       0.0508       0.0000       0.0002      -4.7939
Sella  68 10:26:13        6.925728       0.0508       0.0000       0.0001      -4.7967
Sella  69 10:26:14        6.925789       0.0507       0.0000       0.0001      -4.7992
Sella  70 10:26:16        6.925844       0.0507       0.0000       0.0001      -4.8014
Sella  71 10:26:17        6.925893       0.0507       0.0000       0.0001      -4.8035
Sella  72 10:26:19        6.925937       0.0507       0.0000       0.0001      -4.8053
Sella  73 10:26:20        6.925977       0.0507       0.0000       0.0001      -4.8070
Sella  74 10:26:22        6.926018       0.0506       0.0000       0.0001      -4.8078
Sella  75 10:26:23        6.926058       0.0506       0.0000       0.0001      -4.8095
Sella  76 10:26:25        6.926099       0.0506       0.0000       0.0001      -4.8110
Sella  77 10:26:26        6.926139       0.0506       0.0000       0.0001      -4.8128
Sella  78 10:26:27        6.926179       0.0506       0.0000       0.0001      -4.8144
Sella  79 10:26:29        6.926220       0.0506       0.0000       0.0001      -4.8161
Sella  80 10:26:30        6.926260       0.0505       0.0000       0.0001      -4.8178
Sella  81 10:26:32        6.926301       0.0505       0.0000       0.0001      -4.8194
Sella  82 10:26:33        6.926341       0.0505       0.0000       0.0001      -4.8209
Sella  83 10:26:34        6.926382       0.0505       0.0000       0.0001      -4.8227
Sella  84 10:26:36        6.926422       0.0505       0.0000       0.0001      -4.8243
Sella  85 10:26:37        6.926463       0.0505       0.0000       0.0001      -4.8261
Sella  86 10:26:39        6.926503       0.0505       0.0000       0.0001      -4.8277
Sella  87 10:26:40        6.926544       0.0504       0.0000       0.0001      -4.8295
Sella  88 10:26:42        6.926584       0.0504       0.0000       0.0001      -4.8309
Sella  89 10:26:43        6.926624       0.0504       0.0000       0.0001      -4.8328
Sella  90 10:26:45        6.926665       0.0504       0.0000       0.0001      -4.8344
Sella  91 10:26:46        6.926705       0.0504       0.0000       0.0001      -4.8361
Sella  92 10:26:48        6.926746       0.0504       0.0000       0.0001      -4.8377
Sella  93 10:26:49        6.926786       0.0503       0.0000       0.0001      -4.8395
Sella  94 10:26:50        6.926827       0.0503       0.0000       0.0001      -4.8411
Sella  95 10:26:52        6.926867       0.0503       0.0000       0.0001      -4.8428
Sella  96 10:26:53        6.926908       0.0503       0.0000       0.0001      -4.8445
Sella  97 10:26:55        6.926948       0.0503       0.0000       0.0001      -4.8462
Sella  98 10:26:56        6.926989       0.0503       0.0000       0.0001      -4.8477
Sella  99 10:26:57        6.927029       0.0503       0.0000       0.0001      -4.8496
Sella 100 10:26:59        6.927070       0.0502       0.0000       0.0001      -4.8512
