     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella   0 10:24:37        7.758325       1.3352       0.3231       1.7000       1.0000
Sella   1 10:24:39        9.452129       5.2442       0.1831       0.8281      -0.7788
Sella   2 10:24:41        7.151110       1.0724       0.0948       0.8281       0.8419
Sella   3 10:24:42        7.033473       0.7827       0.0122       0.8281       0.2649
Sella   4 10:24:43        6.845704       0.3947       0.0051       0.8281       2.1564
Sella   5 10:24:44        6.654673       0.3640       0.0069       0.8281       2.1313
Sella   6 10:24:45        6.391495       0.3128       0.0110       0.8281       2.9608
Sella   7 10:24:47        6.187395       0.3122       0.0148       0.8281       3.8948
Sella   8 10:24:48        6.124821       0.2064       0.0204       0.8281       2.2855
Sella   9 10:24:49        6.265278       0.1889       0.0235       0.1976      -6.3730
Sella  10 10:24:50        6.516906       0.1877       0.0238       0.1779     -16.8732
Sella  11 10:24:52        6.705793       0.1289       0.0048       0.0809      -7.2957
Sella  12 10:24:53        6.787784       0.0836       0.0007       0.0478     -16.6313
Sella  13 10:24:54        6.867657       0.0812       0.0006       0.0430     -23.3437
Sella  14 10:24:55        6.883693       0.0707       0.0002       0.0387      -4.1543
Sella  15 10:24:56        6.856637       0.0500       0.0002       0.0387       7.1496
Sella  16 10:24:58        6.841421       0.0420       0.0002       0.0387       5.3752
Sella  17 10:24:59        6.832410       0.0413       0.0003       0.0387       3.9281
Sella  18 10:25:00        6.825673       0.0329       0.0003       0.0387       3.4724
Sella  19 10:25:01        6.814183       0.0288       0.0003       0.0387       6.7719
Sella  20 10:25:03        6.807505       0.0280       0.0003       0.0387       5.0021
Sella  21 10:25:04        6.795164       0.0241       0.0003       0.0387       9.6155
Sella  22 10:25:05        6.792026       0.0206       0.0003       0.0387       3.2887
Sella  23 10:25:06        6.778404       0.0228       0.0003       0.0387      15.7423
Sella  24 10:25:07        6.776630       0.0158       0.0002       0.0387       4.7791
Sella  25 10:25:09        6.768443       0.0092       0.0000       0.0092     -13.2680
Sella  26 10:25:10        6.769042       0.0076       0.0000       0.0062     -26.8020
Sella  27 10:25:11        6.767991       0.0059       0.0000       0.0062      25.2896
Sella  28 10:25:12        6.765055       0.0048       0.0000       0.0062      69.3833
Sella  29 10:25:13        6.760049       0.0040       0.0000       0.0056     171.8851
Sella  30 10:25:15        6.754276       0.0033       0.0000       0.0050     333.8791
Sella  31 10:25:16        6.747713       0.0029       0.0000       0.0045     652.9143
Sella  32 10:25:17        6.740783       0.0025       0.0000       0.0040    1012.0390
Sella  33 10:25:18        6.733802       0.0021       0.0000       0.0036    1206.0269
Sella  34 10:25:20        6.727371       0.0017       0.0000       0.0033    1135.7696
Sella  35 10:25:21        6.721845       0.0016       0.0000       0.0030    1098.3307
Sella  36 10:25:22        6.717321       0.0011       0.0000       0.0027    1257.9950
Sella  37 10:25:23        6.714220       0.0006       0.0000       0.0020    1942.6921
Sella  38 10:25:25        6.714295       0.0004       0.0000       0.0003    -157.8807
Sella  39 10:25:26        6.714695       0.0002       0.0000       0.0003   -2574.4902
Sella  40 10:25:27        6.715134       0.0002       0.0000       0.0003   -5388.7182
Sella  41 10:25:28        6.715575       0.0001       0.0000       0.0003   -9604.5028
Sella  42 10:25:30        6.715974       0.0001       0.0000       0.0002  -12586.0815
Sella  43 10:25:31        6.716340       0.0001       0.0000       0.0002  -18431.6153
