     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  68 08:09:53       13.829044       0.0836       0.0000       0.0002     -37.2172
Sella  69 08:09:54       13.829656       0.0836       0.0000       0.0002     -37.2088
Sella  70 08:09:54       13.830207       0.0836       0.0000       0.0001     -37.2011
Sella  71 08:09:55       13.830702       0.0836       0.0000       0.0001     -37.1942
Sella  72 08:09:56       13.831149       0.0836       0.0000       0.0001     -37.1879
Sella  73 08:09:57       13.831550       0.0837       0.0000       0.0001     -37.1826
Sella  74 08:09:58       13.831912       0.0837       0.0000       0.0001     -37.1773
Sella  75 08:09:59       13.832270       0.0837       0.0000       0.0001     -37.1741
Sella  76 08:10:00       13.832628       0.0837       0.0000       0.0001     -37.1693
Sella  77 08:10:01       13.832986       0.0837       0.0000       0.0001     -37.1643
Sella  78 08:10:02       13.833344       0.0837       0.0000       0.0001     -37.1594
Sella  79 08:10:02       13.833702       0.0837       0.0000       0.0001     -37.1545
Sella  80 08:10:03       13.834061       0.0837       0.0000       0.0001     -37.1495
Sella  81 08:10:04       13.834419       0.0838       0.0000       0.0001     -37.1446
Sella  82 08:10:05       13.834777       0.0838       0.0000       0.0001     -37.1396
Sella  83 08:10:06       13.835135       0.0838       0.0000       0.0001     -37.1348
Sella  84 08:10:07       13.835493       0.0838       0.0000       0.0001     -37.1298
Sella  85 08:10:08       13.835851       0.0838       0.0000       0.0001     -37.1248
Sella  86 08:10:09       13.836210       0.0838       0.0000       0.0001     -37.1200
Sella  87 08:10:10       13.836568       0.0838       0.0000       0.0001     -37.1151
Sella  88 08:10:10       13.836926       0.0838       0.0000       0.0001     -37.1101
Sella  89 08:10:11       13.837284       0.0839       0.0000       0.0001     -37.1053
Sella  90 08:10:12       13.837643       0.0839       0.0000       0.0001     -37.1005
Sella  91 08:10:13       13.838001       0.0839       0.0000       0.0001     -37.0955
Sella  92 08:10:14       13.838359       0.0839       0.0000       0.0001     -37.0906
Sella  93 08:10:15       13.838717       0.0839       0.0000       0.0001     -37.0857
Sella  94 08:10:16       13.839075       0.0839       0.0000       0.0001     -37.0809
Sella  95 08:10:17       13.839434       0.0839       0.0000       0.0001     -37.0758
Sella  96 08:10:18       13.839792       0.0839       0.0000       0.0001     -37.0713
Sella  97 08:10:18       13.840150       0.0840       0.0000       0.0001     -37.0662
Sella  98 08:10:19       13.840508       0.0840       0.0000       0.0001     -37.0614
Sella  99 08:10:20       13.840867       0.0840       0.0000       0.0001     -37.0565
Sella 100 08:10:21       13.841225       0.0840       0.0000       0.0001     -37.0517
