     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  85 07:32:57       78.179253       0.0136       0.0002       0.0320       1.1947
Sella  86 07:32:58       78.178392       0.0140       0.0002       0.0369       1.0311
Sella  87 07:32:59       78.176947       0.0138       0.0002       0.0369       1.2076
Sella  88 07:33:00       78.175920       0.0139       0.0002       0.0369       1.0472
Sella  89 07:33:00       78.174996       0.0134       0.0002       0.0369       0.9551
Sella  90 07:33:01       78.174018       0.0133       0.0002       0.0424       1.0259
Sella  91 07:33:02       78.172324       0.0126       0.0003       0.0424       1.2497
Sella  92 07:33:03       78.171222       0.0124       0.0003       0.0424       1.0929
Sella  93 07:33:04       78.170400       0.0113       0.0003       0.0424       0.8881
Sella  94 07:33:05       78.169506       0.0109       0.0003       0.0424       1.0548
Sella  95 07:33:06       78.168845       0.0091       0.0003       0.0424       0.8966
Sella  96 07:33:07       78.168137       0.0086       0.0003       0.0424       1.1184
Sella  97 07:33:08       78.167762       0.0064       0.0003       0.0424       0.7624
Sella  98 07:33:08       78.167277       0.0068       0.0003       0.0424       1.2890
Sella  99 07:33:09       78.167263       0.0061       0.0003       0.0424       0.0654
Sella 100 07:33:10       78.167013       0.0097       0.0003       0.0424       2.3573
