     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  85 05:13:50       84.454248       6.0896       2.7370       0.2754       1.0326
Sella  86 05:13:51       86.645972       8.1495       0.5240       0.2754       1.0452
Sella  87 05:13:52       84.579184       6.0372       2.6883       0.2754       1.0862
Sella  88 05:13:53       86.780391       8.2726       0.5280       0.2754       1.1675
Sella  89 05:13:54       84.700128       6.0142       2.6804       0.2754       1.1085
Sella  90 05:13:54       86.902666       8.2543       0.5267       0.2754       1.1702
Sella  91 05:13:55       84.826879       5.9873       2.6813       0.2754       1.1084
Sella  92 05:13:56       87.027317       8.2008       0.5244       0.2754       1.1690
Sella  93 05:13:57       84.959572       5.9510       2.6840       0.2754       1.1040
Sella  94 05:13:58       87.155406       8.1380       0.5221       0.2754       1.1669
Sella  95 05:13:59       85.096251       5.9053       2.6868       0.2754       1.0993
Sella  96 05:14:00       87.285564       8.0721       0.5200       0.2754       1.1642
Sella  97 05:14:01       85.234829       5.8514       2.6897       0.2754       1.0948
Sella  98 05:14:01       87.416198       8.0050       0.5180       0.2754       1.1610
Sella  99 05:14:02       85.373467       5.7906       2.6925       0.2754       1.0908
Sella 100 05:14:03       87.545886       7.9381       0.5163       0.2754       1.1575
