     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  30 07:30:34       83.594332       0.0422       0.0001       0.0215       0.8724
Sella  31 07:30:35       83.592694       0.0393       0.0001       0.0248       1.0302
Sella  32 07:30:36       83.590724       0.0414       0.0001       0.0285       1.0212
Sella  33 07:30:37       83.588180       0.0384       0.0001       0.0285       1.1377
Sella  34 07:30:38       83.586318       0.0402       0.0001       0.0285       0.9024
Sella  35 07:30:39       83.584232       0.0370       0.0001       0.0327       1.0206
Sella  36 07:30:40       83.581627       0.0387       0.0001       0.0377       1.0282
Sella  37 07:30:40       83.578328       0.0346       0.0002       0.0377       1.1371
Sella  38 07:30:41       83.576078       0.0364       0.0002       0.0377       0.8774
Sella  39 07:30:42       83.573565       0.0313       0.0002       0.0433       1.0162
Sella  40 07:30:43       83.570430       0.0353       0.0003       0.0498       0.9923
Sella  41 07:30:44       83.566438       0.0286       0.0003       0.0498       1.1353
Sella  42 07:30:45       83.564206       0.0333       0.0003       0.0498       0.7789
Sella  43 07:30:46       83.561570       0.0291       0.0003       0.0573       1.0192
Sella  44 07:30:47       83.558476       0.0356       0.0005       0.0573       0.8522
Sella  45 07:30:47       83.556000       0.0374       0.0005       0.0659       1.0050
Sella  46 07:30:48       83.553260       0.0626       0.0006       0.0659       0.6749
Sella  47 07:30:49       83.551212       0.0733       0.0007       0.0659       0.8098
Sella  48 07:30:50       83.550450       0.1094       0.0007       0.0659       0.1901
Sella  49 07:30:51       83.549358       0.1221       0.0007       0.0659       0.2946
Sella  50 07:30:51       83.548173       0.0936       0.0007       0.0659       0.2540
Sella  51 07:30:52       83.548235       0.0614       0.0007       0.0593      -0.0549
Sella  52 07:30:53       83.548347       0.0420       0.0006       0.0533      -0.1824
Sella  53 07:30:54       83.548916       0.0386       0.0005       0.0613       0.9664
Sella  54 07:30:55       83.547089       0.0324       0.0006       0.0613       0.8889
Sella  55 07:30:56       83.546323       0.0371       0.0006       0.0613       1.7015
Sella  56 07:30:57       83.545554       0.0320       0.0006       0.0613       0.8209
Sella  57 07:30:58       83.544033       0.0340       0.0006       0.0613       1.8976
Sella  58 07:30:58       83.543089       0.0292       0.0006       0.0613       0.8369
Sella  59 07:30:59       83.540542       0.0292       0.0005       0.0613       2.2127
Sella  60 07:31:00       83.539549       0.0268       0.0006       0.0613       0.7724
Sella  61 07:31:01       83.535995       0.0280       0.0005       0.0613       2.6940
Sella  62 07:31:02       83.535671       0.0331       0.0005       0.0613       0.2495
Sella  63 07:31:03       83.531134       0.0366       0.0004       0.0613       3.4778
Sella  64 07:31:04       83.532546       0.0468       0.0005       0.0552      -1.1191
Sella  65 07:31:05       83.529252       0.0455       0.0003       0.0552       5.2637
Sella  66 07:31:06       83.531892       0.0505       0.0004       0.0497      -2.5172
Sella  67 07:31:06       83.529932       0.0327       0.0002       0.0497      36.5418
Sella  68 07:31:07       83.531421       0.0145       0.0002       0.0447      -5.7492
Sella  69 07:31:08       83.538423       0.0104       0.0000       0.0447       4.6513
Sella  70 07:31:09       83.530065       0.0133       0.0002       0.0447       8.0592
Sella  71 07:31:10       83.538312       0.0088       0.0000       0.0447       9.7789
Sella  72 07:31:11       83.532483       0.0140       0.0002       0.0447       4.0484
Sella  73 07:31:12       83.538486       0.0103       0.0000       0.0447       4.6923
Sella  74 07:31:13       83.535365       0.0188       0.0004       0.0447       0.9557
Sella  75 07:31:13       83.533939       0.0108       0.0003       0.0447       3.7176
Sella  76 07:31:14       83.534604       0.0096       0.0003       0.0402      -2.5397
Sella  77 07:31:15       83.536390       0.0099       0.0001       0.0402       1.1662
Sella  78 07:31:16       83.537393       0.0092       0.0000       0.0402       1.2643
Sella  79 07:31:17       83.536456       0.0070       0.0001       0.0402       1.1237
Sella  80 07:31:18       83.537308       0.0062       0.0000       0.0402       1.0000
Sella  81 07:31:19       83.517287       0.0051       0.0003       0.0402      11.7120
Sella  82 07:31:20       83.535030       0.0033       0.0000       0.0402      13.6125
Sella  83 07:31:21       83.537334       0.0030       0.0000       0.0402       9.0349
Sella  84 07:31:22       83.535900       0.0068       0.0001       0.0402       1.3032
Sella  85 07:31:23       83.537290       0.0048       0.0000       0.0402       1.3292
Sella  86 07:31:23       83.535092       0.0288       0.0003       0.0402       1.1632
Sella  87 07:31:24       83.535688       0.0021       0.0002       0.0402       1.9210
Sella  88 07:31:25       83.537276       0.0017       0.0000       0.0402       1.2481
Sella  89 07:31:26       83.526959       0.0196       0.0003       0.0402       7.6615
Sella  90 07:31:27       83.527925       0.0019       0.0003       0.0349      -5.0530
Sella  91 07:31:28       83.537243       0.0009       0.0000       0.0349       9.2495
Sella  92 07:31:29       83.528132       0.0136       0.0002       0.0349      14.7566
Sella  93 07:31:29       83.528103       0.0013       0.0002       0.0349       0.1761
Sella  94 07:31:30       83.537258       0.0007       0.0000       0.0349      16.2509
Sella  95 07:31:31       83.531134       0.0088       0.0002       0.0349      10.2036
Sella  96 07:31:32       83.531009       0.0010       0.0002       0.0349       1.1066
Sella  97 07:31:33       83.537271       0.0006       0.0000       0.0349      12.8598
Sella  98 07:31:33       83.534903       0.0059       0.0001       0.0349       3.4130
Sella  99 07:31:34       83.534819       0.0006       0.0001       0.0349       1.3005
Sella 100 07:31:35       83.537279       0.0006       0.0000       0.0349       4.7517
