     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  84 04:50:38        8.328790       0.0050       0.0000       0.0021      72.5948
Sella  85 04:50:39        8.327130       0.0050       0.0000       0.0021      72.5708
Sella  86 04:50:40        8.325473       0.0050       0.0000       0.0021      72.5490
Sella  87 04:50:40        8.323818       0.0050       0.0000       0.0021      72.5244
Sella  88 04:50:41        8.322166       0.0050       0.0000       0.0021      72.5050
Sella  89 04:50:42        8.320516       0.0050       0.0000       0.0021      72.4859
Sella  90 04:50:43        8.318868       0.0050       0.0000       0.0021      72.4633
Sella  91 04:50:44        8.317223       0.0050       0.0000       0.0021      72.4474
Sella  92 04:50:45        8.315580       0.0050       0.0000       0.0021      72.4306
Sella  93 04:50:46        8.313940       0.0050       0.0000       0.0021      72.4133
Sella  94 04:50:47        8.312302       0.0050       0.0000       0.0021      72.3983
Sella  95 04:50:48        8.310666       0.0050       0.0000       0.0021      72.3803
Sella  96 04:50:49        8.309033       0.0050       0.0000       0.0021      72.3636
Sella  97 04:50:50        8.307401       0.0050       0.0000       0.0021      72.3463
Sella  98 04:50:51        8.305772       0.0050       0.0000       0.0021      72.3272
Sella  99 04:50:52        8.304146       0.0050       0.0000       0.0021      72.3086
Sella 100 04:50:52        8.302522       0.0050       0.0000       0.0021      72.2859
