     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  51 04:33:58       12.852414       0.0013       0.0000       0.0005     587.6828
Sella  52 04:33:59       12.851852       0.0012       0.0000       0.0004     633.9779
Sella  53 04:34:00       12.851355       0.0011       0.0000       0.0004     682.4277
Sella  54 04:34:01       12.850916       0.0010       0.0000       0.0003     732.9654
Sella  55 04:34:02       12.850527       0.0009       0.0000       0.0003     785.6765
Sella  56 04:34:03       12.850184       0.0008       0.0000       0.0003     840.2621
Sella  57 04:34:04       12.849880       0.0008       0.0000       0.0002     896.8456
Sella  58 04:34:05       12.849611       0.0007       0.0000       0.0002     954.9934
Sella  59 04:34:06       12.849374       0.0007       0.0000       0.0002    1014.6775
Sella  60 04:34:07       12.849163       0.0006       0.0000       0.0002    1075.9254
Sella  61 04:34:08       12.848977       0.0006       0.0000       0.0002    1138.0199
Sella  62 04:34:09       12.848812       0.0005       0.0000       0.0001    1200.9461
Sella  63 04:34:10       12.848666       0.0005       0.0000       0.0001    1264.6698
Sella  64 04:34:11       12.848537       0.0005       0.0000       0.0001    1328.0924
Sella  65 04:34:12       12.848422       0.0004       0.0000       0.0001    1391.6132
Sella  66 04:34:13       12.848320       0.0004       0.0000       0.0001    1454.6166
Sella  67 04:34:14       12.848223       0.0004       0.0000       0.0001    1500.8050
Sella  68 04:34:15       12.848127       0.0003       0.0000       0.0001    1562.1103
Sella  69 04:34:16       12.848033       0.0003       0.0000       0.0001    1637.5427
Sella  70 04:34:17       12.847940       0.0003       0.0000       0.0001    1723.9042
Sella  71 04:34:18       12.847849       0.0003       0.0000       0.0001    1819.6824
Sella  72 04:34:18       12.847760       0.0003       0.0000       0.0001    1927.6797
Sella  73 04:34:19       12.847673       0.0002       0.0000       0.0001    2052.0380
Sella  74 04:34:20       12.847588       0.0002       0.0000       0.0001    2194.2334
Sella  75 04:34:21       12.847505       0.0002       0.0000       0.0001    2364.3661
Sella  76 04:34:22       12.847425       0.0002       0.0000       0.0001    2563.6214
Sella  77 04:34:23       12.847347       0.0001       0.0000       0.0001    2808.5682
Sella  78 04:34:24       12.847273       0.0001       0.0000       0.0001    3115.3255
Sella  79 04:34:25       12.847201       0.0001       0.0000       0.0001    3511.8047
Sella  80 04:34:26       12.847134       0.0001       0.0000       0.0001    4045.3987
