     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  83 05:15:49       17.908404       0.0533       0.0000       0.0001      -1.6763
Sella  84 05:15:50       17.908422       0.0533       0.0000       0.0001      -1.6688
Sella  85 05:15:51       17.908441       0.0533       0.0000       0.0001      -1.6610
Sella  86 05:15:52       17.908460       0.0533       0.0000       0.0001      -1.6534
Sella  87 05:15:53       17.908478       0.0533       0.0000       0.0001      -1.6457
Sella  88 05:15:54       17.908497       0.0533       0.0000       0.0001      -1.6382
Sella  89 05:15:55       17.908515       0.0533       0.0000       0.0001      -1.6303
Sella  90 05:15:56       17.908533       0.0532       0.0000       0.0001      -1.6226
Sella  91 05:15:57       17.908552       0.0532       0.0000       0.0001      -1.6152
Sella  92 05:15:58       17.908570       0.0532       0.0000       0.0001      -1.6076
Sella  93 05:15:59       17.908588       0.0532       0.0000       0.0001      -1.6000
Sella  94 05:15:59       17.908606       0.0532       0.0000       0.0001      -1.5921
Sella  95 05:16:00       17.908624       0.0532       0.0000       0.0001      -1.5847
Sella  96 05:16:01       17.908641       0.0532       0.0000       0.0001      -1.5768
Sella  97 05:16:02       17.908659       0.0532       0.0000       0.0001      -1.5694
Sella  98 05:16:03       17.908677       0.0532       0.0000       0.0001      -1.5619
Sella  99 05:16:04       17.908694       0.0532       0.0000       0.0001      -1.5542
Sella 100 05:16:05       17.908712       0.0532       0.0000       0.0001      -1.5465
