     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  32 04:34:03       13.981915       0.0390       0.0000       0.0077       1.9568
Sella  33 04:34:04       13.980386       0.0394       0.0000       0.0077       1.9922
Sella  34 04:34:06       13.978817       0.0399       0.0000       0.0077       2.0212
Sella  35 04:34:07       13.977213       0.0403       0.0000       0.0077       2.0447
Sella  36 04:34:09       13.975577       0.0408       0.0000       0.0077       2.0630
Sella  37 04:34:10       13.973912       0.0412       0.0000       0.0077       2.0769
Sella  38 04:34:12       13.972221       0.0417       0.0000       0.0077       2.0868
Sella  39 04:34:13       13.970508       0.0421       0.0000       0.0077       2.0929
Sella  40 04:34:15       13.968774       0.0426       0.0000       0.0077       2.0957
Sella  41 04:34:16       13.967023       0.0430       0.0000       0.0077       2.0953
Sella  42 04:34:18       13.965256       0.0435       0.0000       0.0077       2.0923
Sella  43 04:34:19       13.963475       0.0439       0.0000       0.0077       2.0867
Sella  44 04:34:20       13.961684       0.0444       0.0000       0.0077       2.0788
Sella  45 04:34:22       13.959883       0.0448       0.0000       0.0077       2.0687
Sella  46 04:34:23       13.958075       0.0453       0.0000       0.0077       2.0568
Sella  47 04:34:25       13.956261       0.0457       0.0000       0.0077       2.0431
Sella  48 04:34:26       13.954443       0.0461       0.0000       0.0077       2.0279
Sella  49 04:34:28       13.952623       0.0466       0.0000       0.0077       2.0113
Sella  50 04:34:30       13.950801       0.0470       0.0000       0.0077       1.9933
Sella  51 04:34:32       13.948980       0.0475       0.0000       0.0077       1.9742
Sella  52 04:34:33       13.947161       0.0479       0.0000       0.0077       1.9540
Sella  53 04:34:35       13.945345       0.0484       0.0000       0.0077       1.9330
Sella  54 04:34:36       13.943533       0.0488       0.0000       0.0077       1.9110
Sella  55 04:34:38       13.941726       0.0492       0.0000       0.0077       1.8883
Sella  56 04:34:40       13.939926       0.0497       0.0000       0.0077       1.8649
Sella  57 04:34:41       13.938133       0.0501       0.0000       0.0077       1.8409
Sella  58 04:34:43       13.936349       0.0505       0.0000       0.0077       1.8164
Sella  59 04:34:44       13.934574       0.0510       0.0000       0.0077       1.7913
Sella  60 04:34:46       13.932809       0.0514       0.0000       0.0077       1.7659
Sella  61 04:34:47       13.931055       0.0518       0.0000       0.0077       1.7401
Sella  62 04:34:49       13.929314       0.0523       0.0000       0.0077       1.7140
Sella  63 04:34:50       13.927585       0.0527       0.0000       0.0077       1.6876
Sella  64 04:34:51       13.925870       0.0531       0.0000       0.0077       1.6609
Sella  65 04:34:52       13.924168       0.0535       0.0000       0.0077       1.6340
Sella  66 04:34:54       13.922482       0.0540       0.0000       0.0077       1.6070
Sella  67 04:34:55       13.920811       0.0544       0.0000       0.0077       1.5798
Sella  68 04:34:56       13.919157       0.0548       0.0000       0.0077       1.5525
Sella  69 04:34:58       13.917519       0.0552       0.0000       0.0077       1.5252
Sella  70 04:34:59       13.915898       0.0556       0.0000       0.0077       1.4977
Sella  71 04:35:01       13.914296       0.0560       0.0000       0.0077       1.4703
Sella  72 04:35:02       13.912711       0.0564       0.0000       0.0077       1.4427
Sella  73 04:35:04       13.911146       0.0568       0.0000       0.0077       1.4152
Sella  74 04:35:05       13.909600       0.0573       0.0000       0.0077       1.3877
Sella  75 04:35:06       13.908074       0.0577       0.0000       0.0077       1.3602
Sella  76 04:35:08       13.906568       0.0581       0.0000       0.0077       1.3328
Sella  77 04:35:09       13.905084       0.0584       0.0000       0.0077       1.3054
Sella  78 04:35:10       13.903620       0.0588       0.0000       0.0077       1.2781
Sella  79 04:35:12       13.902178       0.0592       0.0000       0.0077       1.2508
Sella  80 04:35:13       13.900758       0.0596       0.0000       0.0077       1.2236
Sella  81 04:35:15       13.899361       0.0600       0.0000       0.0077       1.1965
Sella  82 04:35:17       13.897986       0.0604       0.0000       0.0077       1.1694
Sella  83 04:35:18       13.896635       0.0608       0.0000       0.0077       1.1424
Sella  84 04:35:19       13.895307       0.0611       0.0000       0.0077       1.1156
Sella  85 04:35:21       13.894003       0.0615       0.0000       0.0077       1.0888
Sella  86 04:35:23       13.892723       0.0619       0.0000       0.0077       1.0622
Sella  87 04:35:25       13.891468       0.0623       0.0000       0.0077       1.0356
Sella  88 04:35:27       13.890237       0.0626       0.0000       0.0089       1.0092
Sella  89 04:35:28       13.888839       0.0630       0.0000       0.0102       0.9836
Sella  90 04:35:30       13.887269       0.0635       0.0000       0.0102       0.9531
Sella  91 04:35:31       13.885762       0.0640       0.0000       0.0102       0.9157
Sella  92 04:35:33       13.884303       0.0644       0.0000       0.0102       0.8798
Sella  93 04:35:35       13.882892       0.0649       0.0000       0.0102       0.8452
Sella  94 04:35:36       13.881529       0.0653       0.0000       0.0102       0.8108
Sella  95 04:35:38       13.880214       0.0658       0.0000       0.0102       0.7769
Sella  96 04:35:40       13.878948       0.0662       0.0000       0.0102       0.7432
Sella  97 04:35:41       13.877730       0.0666       0.0000       0.0102       0.7098
Sella  98 04:35:43       13.876563       0.0670       0.0000       0.0102       0.6767
Sella  99 04:35:44       13.875445       0.0674       0.0000       0.0102       0.6437
Sella 100 04:35:46       13.874378       0.0678       0.0000       0.0102       0.6110
