     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  58 04:50:10        8.649380       0.0172       0.0000       0.0002     -18.2002
Sella  59 04:50:11        8.649529       0.0172       0.0000       0.0002     -18.2185
Sella  60 04:50:12        8.649664       0.0172       0.0000       0.0002     -18.2343
Sella  61 04:50:13        8.649786       0.0172       0.0000       0.0002     -18.2489
Sella  62 04:50:14        8.649895       0.0172       0.0000       0.0001     -18.2617
Sella  63 04:50:15        8.649994       0.0172       0.0000       0.0001     -18.2733
Sella  64 04:50:16        8.650082       0.0172       0.0000       0.0001     -18.2840
Sella  65 04:50:16        8.650162       0.0172       0.0000       0.0001     -18.2930
Sella  66 04:50:17        8.650234       0.0172       0.0000       0.0001     -18.3018
Sella  67 04:50:18        8.650302       0.0172       0.0000       0.0001     -18.3102
Sella  68 04:50:19        8.650370       0.0172       0.0000       0.0001     -18.3190
Sella  69 04:50:20        8.650438       0.0172       0.0000       0.0001     -18.3266
Sella  70 04:50:21        8.650506       0.0172       0.0000       0.0001     -18.3340
Sella  71 04:50:22        8.650574       0.0172       0.0000       0.0001     -18.3419
Sella  72 04:50:23        8.650642       0.0172       0.0000       0.0001     -18.3496
Sella  73 04:50:23        8.650710       0.0172       0.0000       0.0001     -18.3570
Sella  74 04:50:24        8.650778       0.0172       0.0000       0.0001     -18.3647
Sella  75 04:50:25        8.650846       0.0172       0.0000       0.0001     -18.3719
Sella  76 04:50:26        8.650915       0.0172       0.0000       0.0001     -18.3796
Sella  77 04:50:27        8.650983       0.0172       0.0000       0.0001     -18.3877
Sella  78 04:50:28        8.651051       0.0172       0.0000       0.0001     -18.3952
Sella  79 04:50:29        8.651119       0.0172       0.0000       0.0001     -18.4027
Sella  80 04:50:29        8.651187       0.0172       0.0000       0.0001     -18.4100
Sella  81 04:50:30        8.651256       0.0172       0.0000       0.0001     -18.4178
Sella  82 04:50:31        8.651324       0.0172       0.0000       0.0001     -18.4252
Sella  83 04:50:32        8.651392       0.0172       0.0000       0.0001     -18.4326
Sella  84 04:50:33        8.651461       0.0172       0.0000       0.0001     -18.4403
Sella  85 04:50:34        8.651529       0.0172       0.0000       0.0001     -18.4476
Sella  86 04:50:35        8.651597       0.0172       0.0000       0.0001     -18.4550
Sella  87 04:50:36        8.651666       0.0172       0.0000       0.0001     -18.4628
Sella  88 04:50:36        8.651734       0.0172       0.0000       0.0001     -18.4699
Sella  89 04:50:37        8.651803       0.0172       0.0000       0.0001     -18.4777
Sella  90 04:50:38        8.651871       0.0172       0.0000       0.0001     -18.4852
Sella  91 04:50:39        8.651940       0.0172       0.0000       0.0001     -18.4918
Sella  92 04:50:40        8.652008       0.0172       0.0000       0.0001     -18.4999
Sella  93 04:50:41        8.652077       0.0172       0.0000       0.0001     -18.5070
Sella  94 04:50:42        8.652146       0.0172       0.0000       0.0001     -18.5148
Sella  95 04:50:43        8.652214       0.0172       0.0000       0.0001     -18.5220
Sella  96 04:50:43        8.652283       0.0172       0.0000       0.0001     -18.5295
Sella  97 04:50:44        8.652351       0.0172       0.0000       0.0001     -18.5368
Sella  98 04:50:45        8.652420       0.0172       0.0000       0.0001     -18.5441
Sella  99 04:50:46        8.652489       0.0172       0.0000       0.0001     -18.5516
Sella 100 04:50:47        8.652558       0.0172       0.0000       0.0001     -18.5590
