     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella  64 07:29:37       10.986338       0.0007       0.0000       0.0001      68.5707
Sella  65 07:29:38       10.986329       0.0007       0.0000       0.0001      72.0350
Sella  66 07:29:39       10.986319       0.0007       0.0000       0.0001      76.2894
Sella  67 07:29:40       10.986308       0.0007       0.0000       0.0001      80.2616
Sella  68 07:29:41       10.986297       0.0007       0.0000       0.0001      84.2930
Sella  69 07:29:42       10.986286       0.0007       0.0000       0.0001      89.0885
Sella  70 07:29:43       10.986274       0.0007       0.0000       0.0001      92.1347
Sella  71 07:29:44       10.986262       0.0007       0.0000       0.0001      95.4338
Sella  72 07:29:45       10.986249       0.0007       0.0000       0.0001      96.7052
Sella  73 07:29:46       10.986236       0.0007       0.0000       0.0001      99.8075
Sella  74 07:29:47       10.986223       0.0007       0.0000       0.0001     108.1689
Sella  75 07:29:48       10.986208       0.0007       0.0000       0.0001     110.2113
Sella  76 07:29:49       10.986194       0.0007       0.0000       0.0001     114.3077
Sella  77 07:29:50       10.986179       0.0007       0.0000       0.0001     117.4176
Sella  78 07:29:51       10.986163       0.0007       0.0000       0.0001     120.5616
Sella  79 07:29:52       10.986148       0.0007       0.0000       0.0001     123.7899
Sella  80 07:29:53       10.986132       0.0007       0.0000       0.0001     127.4087
Sella  81 07:29:54       10.986115       0.0007       0.0000       0.0001     130.8406
Sella  82 07:29:55       10.986098       0.0007       0.0000       0.0001     132.2688
Sella  83 07:29:56       10.986081       0.0007       0.0000       0.0001     137.4010
Sella  84 07:29:57       10.986063       0.0007       0.0000       0.0001     141.9177
Sella  85 07:29:57       10.986045       0.0007       0.0000       0.0001     143.1098
Sella  86 07:29:58       10.986027       0.0007       0.0000       0.0001     147.3080
Sella  87 07:29:59       10.986008       0.0006       0.0000       0.0001     148.9483
Sella  88 07:30:00       10.985989       0.0006       0.0000       0.0001     152.8200
Sella  89 07:30:01       10.985970       0.0006       0.0000       0.0001     153.2304
Sella  90 07:30:03       10.985950       0.0006       0.0000       0.0001     158.9603
Sella  91 07:30:04       10.985929       0.0006       0.0000       0.0001     163.2634
Sella  92 07:30:05       10.985909       0.0006       0.0000       0.0001     163.7170
Sella  93 07:30:05       10.985888       0.0006       0.0000       0.0001     168.7935
Sella  94 07:30:06       10.985867       0.0006       0.0000       0.0001     170.3690
Sella  95 07:30:07       10.985846       0.0006       0.0000       0.0001     172.4084
Sella  96 07:30:08       10.985824       0.0006       0.0000       0.0001     176.9476
Sella  97 07:30:09       10.985802       0.0006       0.0000       0.0001     178.3643
Sella  98 07:30:10       10.985780       0.0006       0.0000       0.0001     176.8720
Sella  99 07:30:11       10.985757       0.0006       0.0000       0.0001     183.8656
Sella 100 07:30:12       10.985734       0.0006       0.0000       0.0001     189.0089
