     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella   0 04:45:45       31.391244       3.1292       0.1326       1.7000       1.0000
Sella   1 04:45:48       43.051208       3.5683       0.3414       0.7990      -3.5186
Sella   2 04:45:49       36.344918       0.6717       0.0929       0.7990       3.2161
Sella   3 04:45:50       34.321873       0.5196       0.0178       0.7990      13.6811
Sella   4 04:45:51       34.591912       0.3328       0.0040       0.0973      -2.5979
Sella   5 04:45:52       34.223998       0.2731       0.0008       0.0973      13.9503
Sella   6 04:45:53       33.463198       0.2441       0.0012       0.0973      20.6607
Sella   7 04:45:54       32.504270       0.1563       0.0013       0.0973      28.0845
Sella   8 04:45:55       31.696927       0.1243       0.0010       0.0973      30.8061
Sella   9 04:45:56       30.828792       0.1147       0.0010       0.0973      41.9145
Sella  10 04:45:58       29.985561       0.0941       0.0010       0.0973      57.1035
Sella  11 04:45:59       29.315163       0.1192       0.0010       0.0973      49.8767
Sella  12 04:46:00       28.587244       0.2371       0.0010       0.0973      40.1543
Sella  13 04:46:01       28.169877       0.6943       0.0015       0.0973      11.9292
Sella  14 04:46:02       27.779773       1.3660       0.0029       0.0973       3.6557
Sella  15 04:46:03       27.542663       1.5137       0.0028       0.0973       1.2339
Sella  16 04:46:05       27.331995       0.4781       0.0026       0.0973       1.2019
Sella  17 04:46:06       27.072650       0.3862       0.0016       0.0973       6.3171
Sella  18 04:46:07       26.550445       0.1666       0.0006       0.0973      47.2878
Sella  19 04:46:08       25.656688       0.0966       0.0011       0.0973      64.8300
Sella  20 04:46:09       25.088888       0.1029       0.0006       0.0650     179.9767
Sella  21 04:46:10       24.760443       0.1554       0.0005       0.0585     210.1515
Sella  22 04:46:11       24.620645       0.0856       0.0005       0.0585      58.9947
Sella  23 04:46:12       24.558687       0.0871       0.0005       0.0585      24.2419
Sella  24 04:46:13       24.573442       0.0485       0.0005       0.0527      -4.5308
Sella  25 04:46:14       24.586847       0.0486       0.0003       0.0474      -5.4875
Sella  26 04:46:15       24.627358       0.0471       0.0002       0.0427     -22.0230
Sella  27 04:46:16       24.687963       0.0410       0.0002       0.0384     -34.5680
Sella  28 04:46:18       24.759703       0.0295       0.0001       0.0346     -46.1864
Sella  29 04:46:19       24.827141       0.0185       0.0001       0.0311     -62.4422
Sella  30 04:46:20       24.889072       0.0101       0.0001       0.0280     -92.3284
Sella  31 04:46:21       24.939029       0.0074       0.0001       0.0252    -126.0905
Sella  32 04:46:22       24.974143       0.0099       0.0001       0.0227    -165.8989
Sella  33 04:46:23       24.989983       0.0116       0.0001       0.0204    -165.0816
Sella  34 04:46:24       24.985291       0.0107       0.0000       0.0184     102.5577
Sella  35 04:46:25       24.963850       0.0071       0.0000       0.0165     437.5296
Sella  36 04:46:26       24.936476       0.0034       0.0000       0.0149     516.2019
Sella  37 04:46:27       24.923528       0.0018       0.0000       0.0060     159.9980
Sella  38 04:46:29       24.922978       0.0013       0.0000       0.0060      37.2707
Sella  39 04:46:30       24.924477       0.0011       0.0000       0.0008   -1137.1891
Sella  40 04:46:31       24.926941       0.0013       0.0000       0.0007  -11531.7325
Sella  41 04:46:32       24.929221       0.0011       0.0000       0.0007   -2013.7359
Sella  42 04:46:33       24.931743       0.0011       0.0000       0.0006   -1823.4971
Sella  43 04:46:34       24.933848       0.0010       0.0000       0.0005   -1881.7051
Sella  44 04:46:35       24.935566       0.0009       0.0000       0.0005   -1804.9290
Sella  45 04:46:36       24.937085       0.0009       0.0000       0.0004   -1805.7405
Sella  46 04:46:37       24.938471       0.0009       0.0000       0.0004   -1828.1261
Sella  47 04:46:39       24.939747       0.0009       0.0000       0.0003   -1867.0912
Sella  48 04:46:40       24.940915       0.0009       0.0000       0.0003   -1894.3516
Sella  49 04:46:41       24.941980       0.0009       0.0000       0.0003   -1915.0803
Sella  50 04:46:42       24.942947       0.0009       0.0000       0.0003   -1928.9547
Sella  51 04:46:43       24.943823       0.0009       0.0000       0.0002   -1939.3954
Sella  52 04:46:44       24.944616       0.0009       0.0000       0.0002   -1947.6831
Sella  53 04:46:46       24.945333       0.0009       0.0000       0.0002   -1954.2960
Sella  54 04:46:47       24.945981       0.0009       0.0000       0.0002   -1959.4488
Sella  55 04:46:48       24.946566       0.0009       0.0000       0.0001   -1963.9892
Sella  56 04:46:49       24.947094       0.0009       0.0000       0.0001   -1967.5161
Sella  57 04:46:50       24.947570       0.0009       0.0000       0.0001   -1970.6686
Sella  58 04:46:52       24.948000       0.0009       0.0000       0.0001   -1973.0030
Sella  59 04:46:53       24.948388       0.0009       0.0000       0.0001   -1974.7851
Sella  60 04:46:54       24.948744       0.0009       0.0000       0.0001   -1972.6883
Sella  61 04:46:55       24.949100       0.0009       0.0000       0.0001   -1959.4811
Sella  62 04:46:56       24.949458       0.0009       0.0000       0.0001   -1963.1944
Sella  63 04:46:58       24.949815       0.0009       0.0000       0.0001   -1966.6581
Sella  64 04:46:59       24.950174       0.0009       0.0000       0.0001   -1970.2389
Sella  65 04:47:00       24.950532       0.0009       0.0000       0.0001   -1973.5756
Sella  66 04:47:01       24.950891       0.0009       0.0000       0.0001   -1976.7601
Sella  67 04:47:02       24.951251       0.0009       0.0000       0.0001   -1979.6639
Sella  68 04:47:03       24.951610       0.0009       0.0000       0.0001   -1982.8692
Sella  69 04:47:04       24.951971       0.0009       0.0000       0.0001   -1985.8240
Sella  70 04:47:06       24.952331       0.0009       0.0000       0.0001   -1988.5339
Sella  71 04:47:07       24.952692       0.0009       0.0000       0.0001   -1991.5172
Sella  72 04:47:08       24.953053       0.0009       0.0000       0.0001   -1993.6410
Sella  73 04:47:09       24.953415       0.0009       0.0000       0.0001   -1996.8064
Sella  74 04:47:10       24.953777       0.0009       0.0000       0.0001   -1998.7890
Sella  75 04:47:11       24.954139       0.0009       0.0000       0.0001   -2001.4913
Sella  76 04:47:12       24.954501       0.0009       0.0000       0.0001   -2003.6962
Sella  77 04:47:13       24.954864       0.0009       0.0000       0.0001   -2006.0787
Sella  78 04:47:14       24.955227       0.0009       0.0000       0.0001   -2008.0164
Sella  79 04:47:16       24.955590       0.0009       0.0000       0.0001   -2010.2189
