     Step     Time          Energy         fmax         cmax       rtrust          rho
Sella   0 04:45:49       31.391244       3.1292       0.2753       1.7000       1.0000
Sella   1 04:45:51       43.178379       3.5708       0.3867       0.8013      -3.5379
Sella   2 04:45:52       36.636631       0.8989       0.1348       0.8013       3.4216
Sella   3 04:45:53       34.476794       0.6195       0.0311       0.8013       6.5831
Sella   4 04:45:54       34.621338       0.3772       0.0048       0.1084      -0.9539
Sella   5 04:45:55       34.273354       0.3051       0.0014       0.1084      13.1588
Sella   6 04:45:55       33.521346       0.2630       0.0019       0.1084      21.1428
Sella   7 04:45:56       32.559453       0.1775       0.0017       0.1084      25.0863
Sella   8 04:45:57       31.633999       0.1453       0.0015       0.1084      33.4099
Sella   9 04:45:58       30.812403       0.1130       0.0014       0.1084      42.6186
Sella  10 04:45:59       29.827912       0.1494       0.0013       0.1084      48.8643
Sella  11 04:46:00       29.184907       0.5096       0.0015       0.1084      21.9945
Sella  12 04:46:01       28.563155       1.2198       0.0031       0.1084       7.0135
Sella  13 04:46:02       28.251089       1.6190       0.0033       0.1084       1.5436
Sella  14 04:46:03       27.956376       0.5734       0.0034       0.1084       1.3285
Sella  15 04:46:04       27.675424       0.5611       0.0020       0.1084       5.3427
Sella  16 04:46:05       27.176140       0.1902       0.0008       0.1084      37.1567
Sella  17 04:46:06       26.445673       0.1210       0.0007       0.1084      69.4412
Sella  18 04:46:06       25.655705       0.1514       0.0010       0.1084      85.9858
Sella  19 04:46:07       25.356527       0.0962       0.0003       0.0455    -459.7218
Sella  20 04:46:08       25.245510       0.0905       0.0002       0.0455      90.6107
Sella  21 04:46:09       25.150004       0.0556       0.0003       0.0455      41.8906
Sella  22 04:46:10       25.062689       0.0354       0.0003       0.0455      52.3369
Sella  23 04:46:11       25.001588       0.0416       0.0002       0.0455      46.0168
Sella  24 04:46:12       25.011123       0.0445       0.0002       0.0409      -8.1139
Sella  25 04:46:13       25.064655       0.0409       0.0002       0.0369     -43.3144
Sella  26 04:46:14       25.143794       0.0307       0.0001       0.0332     -71.4219
Sella  27 04:46:15       25.223766       0.0186       0.0001       0.0299     -99.9679
Sella  28 04:46:16       25.294909       0.0081       0.0001       0.0269    -171.4830
Sella  29 04:46:17       25.357017       0.0028       0.0001       0.0242    -654.3645
Sella  30 04:46:18       25.363242       0.0014       0.0000       0.0242      65.5433
Sella  31 04:46:19       25.365255       0.0013       0.0000       0.0017   -9868.0679
Sella  32 04:46:20       25.365422       0.0014       0.0000       0.0009    -239.7541
Sella  33 04:46:20       25.365609       0.0011       0.0000       0.0008    -172.0634
Sella  34 04:46:21       25.366022       0.0010       0.0000       0.0008    -317.7922
Sella  35 04:46:22       25.366374       0.0010       0.0000       0.0007    -325.7987
Sella  36 04:46:23       25.366800       0.0011       0.0000       0.0006    -435.8705
Sella  37 04:46:24       25.368103       0.0010       0.0000       0.0006   -1378.9103
Sella  38 04:46:25       25.370050       0.0010       0.0000       0.0005   -2124.4520
Sella  39 04:46:26       25.372157       0.0010       0.0000       0.0004   -2383.1044
Sella  40 04:46:27       25.374179       0.0009       0.0000       0.0004   -2519.6153
Sella  41 04:46:28       25.376019       0.0009       0.0000       0.0004   -2602.8775
Sella  42 04:46:29       25.377652       0.0009       0.0000       0.0003   -2609.0740
Sella  43 04:46:30       25.379083       0.0009       0.0000       0.0003   -2558.8394
Sella  44 04:46:31       25.380335       0.0009       0.0000       0.0003   -2491.8024
Sella  45 04:46:32       25.381434       0.0009       0.0000       0.0002   -2432.0551
Sella  46 04:46:33       25.382405       0.0009       0.0000       0.0002   -2387.5881
Sella  47 04:46:34       25.383267       0.0009       0.0000       0.0002   -2355.5971
Sella  48 04:46:34       25.384036       0.0009       0.0000       0.0002   -2333.0358
Sella  49 04:46:35       25.384724       0.0009       0.0000       0.0002   -2316.2902
Sella  50 04:46:36       25.385339       0.0009       0.0000       0.0001   -2303.5109
Sella  51 04:46:37       25.385891       0.0009       0.0000       0.0001   -2292.6403
Sella  52 04:46:38       25.386386       0.0009       0.0000       0.0001   -2283.6972
Sella  53 04:46:39       25.386830       0.0009       0.0000       0.0001   -2276.0749
Sella  54 04:46:40       25.387229       0.0009       0.0000       0.0001   -2269.1477
Sella  55 04:46:41       25.387618       0.0009       0.0000       0.0001   -2243.6746
Sella  56 04:46:42       25.388007       0.0009       0.0000       0.0001   -2235.8942
Sella  57 04:46:43       25.388395       0.0009       0.0000       0.0001   -2232.6377
Sella  58 04:46:44       25.388781       0.0009       0.0000       0.0001   -2229.2416
Sella  59 04:46:45       25.389167       0.0009       0.0000       0.0001   -2226.8143
Sella  60 04:46:46       25.389553       0.0009       0.0000       0.0001   -2223.6685
Sella  61 04:46:46       25.389937       0.0009       0.0000       0.0001   -2220.8159
Sella  62 04:46:47       25.390321       0.0009       0.0000       0.0001   -2218.7417
Sella  63 04:46:48       25.390704       0.0009       0.0000       0.0001   -2215.9039
Sella  64 04:46:49       25.391086       0.0009       0.0000       0.0001   -2213.7833
Sella  65 04:46:50       25.391467       0.0009       0.0000       0.0001   -2211.6690
Sella  66 04:46:51       25.391848       0.0009       0.0000       0.0001   -2209.9183
Sella  67 04:46:52       25.392229       0.0009       0.0000       0.0001   -2207.8765
Sella  68 04:46:53       25.392608       0.0009       0.0000       0.0001   -2206.1766
Sella  69 04:46:54       25.392987       0.0009       0.0000       0.0001   -2204.4143
Sella  70 04:46:55       25.393366       0.0009       0.0000       0.0001   -2203.1233
Sella  71 04:46:56       25.393744       0.0009       0.0000       0.0001   -2201.6514
Sella  72 04:46:56       25.394121       0.0009       0.0000       0.0001   -2200.4304
Sella  73 04:46:58       25.394498       0.0009       0.0000       0.0001   -2199.5415
Sella  74 04:46:59       25.394875       0.0009       0.0000       0.0001   -2198.1765
Sella  75 04:47:00       25.395251       0.0009       0.0000       0.0001   -2197.3340
Sella  76 04:47:01       25.395626       0.0009       0.0000       0.0001   -2196.1900
Sella  77 04:47:02       25.396002       0.0009       0.0000       0.0001   -2196.0491
Sella  78 04:47:02       25.396376       0.0009       0.0000       0.0001   -2195.0702
Sella  79 04:47:03       25.396751       0.0009       0.0000       0.0001   -2194.6132
Sella  80 04:47:04       25.397125       0.0009       0.0000       0.0001   -2193.8660
Sella  81 04:47:05       25.397498       0.0009       0.0000       0.0001   -2193.3861
Sella  82 04:47:06       25.397872       0.0009       0.0000       0.0001   -2193.3070
Sella  83 04:47:07       25.398245       0.0009       0.0000       0.0001   -2193.2634
Sella  84 04:47:08       25.398617       0.0009       0.0000       0.0001   -2192.7367
Sella  85 04:47:09       25.398989       0.0009       0.0000       0.0001   -2192.8004
Sella  86 04:47:10       25.399361       0.0009       0.0000       0.0001   -2192.8868
Sella  87 04:47:11       25.399733       0.0009       0.0000       0.0001   -2192.7008
Sella  88 04:47:12       25.400105       0.0009       0.0000       0.0001   -2192.5409
Sella  89 04:47:13       25.400476       0.0009       0.0000       0.0001   -2193.1454
Sella  90 04:47:13       25.400847       0.0009       0.0000       0.0001   -2192.9791
Sella  91 04:47:14       25.401217       0.0009       0.0000       0.0001   -2193.4913
Sella  92 04:47:15       25.401588       0.0009       0.0000       0.0001   -2193.5911
Sella  93 04:47:16       25.401958       0.0009       0.0000       0.0001   -2193.8382
Sella  94 04:47:17       25.402328       0.0009       0.0000       0.0001   -2194.1681
Sella  95 04:47:18       25.402698       0.0009       0.0000       0.0001   -2194.9430
Sella  96 04:47:19       25.403067       0.0009       0.0000       0.0001   -2195.3055
Sella  97 04:47:20       25.403436       0.0009       0.0000       0.0001   -2195.7113
Sella  98 04:47:21       25.403806       0.0009       0.0000       0.0001   -2196.4418
Sella  99 04:47:22       25.404175       0.0009       0.0000       0.0001   -2196.9661
Sella 100 04:47:22       25.404543       0.0009       0.0000       0.0001   -2197.7700
